9.40011,20.7554,31.9322,58.1047
6.19209,10.772,18.9983,31.4096
4.4831,6.57538,8.25679,15.542
7.19702,6.9291,7.15584,8.62243

13.438509,30.583036,55.188656,86.099950
12.237447,27.236064,44.962455,69.885771
12.909257,27.582598,46.025168,70.735489
12.164757,28.219058,46.439995,72.371618

2.71416,6.61722,10.4089,17.7292
2.67381,6.40889,9.97006,16.9326
2.74328,6.48499,10.0223,16.8435
3.16246,6.7539,10.5031,17.2903
